brand,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price
Renault,6,30000,Individual,Petrol,Manual,25.17,799,53.3,5,261414.52
BMW,5,46000,Dealer,Diesel,Automatic,21.76,1995,188.0,5,2728764.2
Maruti,15,60000,Individual,Petrol,Manual,18.9,998,67.1,5,103154.02
Toyota,3,30000,Individual,Petrol,Automatic,17.8,1496,105.5,5,1064840.9
Hyundai,4,16000,Dealer,Petrol,Manual,18.5,1197,80.0,5,603790.2
Volkswagen,6,30000,Individual,Petrol,Automatic,17.21,1197,103.6,5,637024.44
Mercedes-Benz,6,57000,Dealer,Diesel,Automatic,13.0,2143,201.1,5,2316415.2
Maruti,5,29000,Individual,Petrol,Manual,22.74,796,47.3,5,250677.08
Toyota,5,118321,Dealer,Diesel,Manual,13.68,2393,147.8,7,1598206.6
Hyundai,7,70000,Individual,Petrol,Manual,17.01,1591,121.3,5,511632.5
Hyundai,5,66523,Dealer,Diesel,Manual,23.9,1582,126.2,5,748274.9
Hyundai,2,15500,Dealer,Diesel,Manual,22.54,1396,88.73,5,847717.44
Volkswagen,8,40000,Dealer,Petrol,Manual,15.04,1598,103.6,5,420409.56
Honda,14,70000,Individual,Petrol,Manual,17.7,1497,78.0,5,216362.2
Maruti,6,20000,Individual,Petrol,Manual,20.4,1197,81.8,5,433820.6
Maruti,6,100000,Individual,Diesel,Manual,28.09,1248,88.5,5,591808.06
BMW,9,70000,Dealer,Petrol,Automatic,8.45,2979,321.0,5,1854208.6
Mercedes-Benz,5,21000,Dealer,Diesel,Automatic,15.0,2143,204.0,5,3036780.0
Maruti,2,10000,Individual,Petrol,Manual,20.51,998,67.04,5,467497.3
Renault,5,76000,Individual,Petrol,Manual,25.17,799,53.3,5,258932.08
Maruti,4,12706,Dealer,Petrol,Manual,24.7,796,47.3,5,310895.06
BMW,12,70000,Dealer,Diesel,Automatic,11.5,2993,235.0,5,952711.9
BMW,10,136000,Dealer,Diesel,Automatic,16.2,2993,235.0,5,1720651.9
Maruti,3,48622,Dealer,Diesel,Manual,24.3,1248,88.5,5,860103.56
Renault,4,80000,Individual,Diesel,Manual,19.87,1461,83.8,5,693943.06
Maruti,12,70000,Individual,Petrol,Manual,19.7,796,46.3,5,127207.04
Hyundai,8,61827,Dealer,Diesel,Automatic,22.32,1582,126.32,5,526602.4
Hyundai,5,15000,Individual,Petrol,Manual,18.9,1197,82.0,5,453642.7
Hyundai,5,52000,Dealer,Petrol,Manual,13.0,1591,121.3,5,880759.0
Maruti,6,84000,Dealer,Diesel,Manual,20.77,1248,88.76,7,629575.25
Honda,2,12000,Dealer,Petrol,Automatic,17.4,1497,117.6,5,1257156.8
Ford,6,29500,Dealer,Petrol,Automatic,15.63,1499,110.4,5,667762.1
Maruti,7,13100,Dealer,Petrol,Manual,21.21,1197,81.8,5,478950.8
Honda,4,23039,Dealer,Diesel,Manual,25.5,1498,98.6,5,800137.25
Maruti,16,100000,Individual,Petrol,Manual,19.7,796,46.3,5,95535.19
Skoda,6,49000,Dealer,Diesel,Manual,21.14,1498,103.52,5,541464.1
Maruti,3,59311,Dealer,Diesel,Manual,28.4,1248,74.0,5,685337.3
Honda,2,15000,Dealer,Petrol,Automatic,18.0,1497,117.3,5,1140275.2
BMW,4,18000,Dealer,Diesel,Automatic,22.48,1995,187.74,5,3592038.2
Datsun,2,23000,Individual,Petrol,Manual,19.83,1198,67.0,5,455471.2
Maruti,5,103000,Individual,Diesel,Manual,24.52,1248,88.5,7,751737.44
Toyota,2,32000,Dealer,Diesel,Automatic,12.9,2755,174.5,7,3220161.8
Tata,3,9000,Dealer,Petrol,Automatic,17.0,1198,108.5,5,812147.2
Maruti,10,57000,Dealer,CNG,Manual,26.2,998,58.2,5,232434.72
Mahindra,3,45000,Dealer,Diesel,Manual,16.55,2498,105.0,6,902064.5
Hyundai,5,68000,Individual,Diesel,Manual,22.54,1396,88.73,5,618902.6
Mahindra,11,186000,Individual,Diesel,Manual,12.05,2179,120.0,8,392490.06
Toyota,4,66000,Individual,Diesel,Manual,14.24,2755,174.5,7,2531588.8
Honda,2,30000,Individual,Petrol,Manual,17.5,1199,88.7,5,760651.7
Ford,6,69997,Dealer,Diesel,Manual,23.0,1498,98.96,5,572468.75
Maruti,3,16631,Trustmark Dealer,Petrol,Manual,20.51,998,67.04,5,445767.06
Maruti,4,77000,Dealer,Diesel,Manual,26.59,1248,74.0,5,678223.56
Hyundai,4,40000,Individual,Petrol,Manual,18.6,1197,81.83,5,598675.6
Tata,10,87000,Individual,Diesel,Manual,11.57,2179,138.1,7,269446.4
Maruti,5,24000,Dealer,Petrol,Manual,21.79,998,67.05,5,381264.62
Hyundai,5,45000,Dealer,Petrol,Manual,18.9,1197,82.0,5,455866.62
Toyota,6,78000,Dealer,Diesel,Manual,12.8,2494,102.0,8,1155821.0
Maruti,5,35000,Dealer,Petrol,Manual,23.1,998,67.04,5,389825.84
Hyundai,11,57000,Dealer,Petrol,Manual,18.5,1197,80.0,5,283671.16
Maruti,8,71233,Dealer,Diesel,Manual,28.4,1248,74.0,5,395867.3
Maruti,4,28221,Dealer,Petrol,Manual,22.0,1197,81.8,5,574462.75
Hyundai,11,85000,Dealer,Petrol,Manual,17.0,1197,80.0,5,299290.34
Ford,4,24000,Dealer,Diesel,Manual,22.77,1498,98.59,5,838958.2
Maruti,3,30000,Individual,Diesel,Manual,28.4,1248,74.02,5,748989.56
Honda,8,7979,Dealer,Petrol,Manual,16.8,1497,116.4,5,534596.3
Honda,6,57000,Dealer,Diesel,Manual,26.0,1498,98.6,5,641310.25
Tata,1,3500,Individual,Petrol,Manual,17.0,1198,108.5,5,758608.0
Maruti,4,14000,Dealer,Petrol,Manual,21.5,1197,81.8,5,570872.44
Maruti,7,117962,Individual,Diesel,Manual,25.2,1248,74.0,5,454537.38
Mercedes-Benz,9,76500,Dealer,Diesel,Automatic,14.84,2143,170.0,5,1262082.0
Hyundai,5,20000,Dealer,Petrol,Manual,18.9,1197,82.0,5,479902.72
Ford,6,45000,Dealer,Diesel,Manual,22.77,1498,98.59,5,612778.2
Toyota,4,110000,Dealer,Diesel,Manual,13.68,2393,147.8,7,1620904.1
Hyundai,9,69900,Dealer,Petrol,Automatic,16.95,1197,78.9,5,352583.16
Honda,2,12000,Individual,Petrol,Manual,19.5,1199,88.76,5,682153.9
Land Rover,7,40000,Dealer,Diesel,Automatic,12.65,2993,255.0,5,5885964.5
Hyundai,4,31000,Dealer,Petrol,Manual,18.6,1197,81.83,5,628825.8
Hyundai,10,115000,Individual,Petrol,Manual,18.5,1197,82.85,5,272104.1
Honda,13,165000,Individual,Petrol,Manual,16.8,1497,116.4,5,267654.9
Maruti,7,80000,Individual,Petrol,Manual,20.51,998,67.04,5,283928.25
Hyundai,4,55000,Individual,Petrol,Manual,18.6,1197,81.83,5,590367.8
Skoda,7,65000,Dealer,Diesel,Automatic,19.3,1968,141.0,5,1070944.2
Hyundai,2,15000,Individual,Petrol,Manual,18.9,1197,81.86,5,537218.2
Renault,3,50000,Individual,Petrol,Manual,25.17,799,53.3,5,303517.7
Ford,8,43434,Individual,Diesel,Manual,20.0,1399,68.1,5,271249.62
Hyundai,3,100000,Individual,Diesel,Manual,22.1,1396,88.7,5,854249.7
Hyundai,11,57726,Dealer,Petrol,Manual,20.36,1197,78.9,5,245132.52
Maruti,2,20000,Dealer,Petrol,Manual,21.4,1197,83.1,5,677676.56
Ford,3,11387,Individual,Diesel,Automatic,10.91,3198,197.0,7,2911657.8
Hyundai,2,10000,Individual,Diesel,Manual,22.54,1396,88.76,5,822754.8
Maruti,8,72000,Dealer,Diesel,Manual,28.4,1248,74.0,5,403549.62
Mahindra,4,48900,Dealer,Diesel,Manual,16.0,2179,140.0,7,1275722.2
Hyundai,6,100000,Individual,Petrol,Manual,18.9,1197,82.0,5,391201.2
Volkswagen,3,16000,Dealer,Petrol,Manual,16.2,1199,74.0,5,674238.7
Tata,3,46000,Individual,Diesel,Manual,17.6,2179,153.86,7,1235305.5
Maruti,3,20900,Dealer,Diesel,Automatic,24.3,1248,88.5,5,978434.1
Hyundai,4,102000,Dealer,Diesel,Automatic,17.01,1582,126.2,5,1148255.6
Maruti,9,68000,Dealer,Petrol,Manual,21.79,998,67.05,5,250127.83
Maruti,7,135975,Dealer,CNG,Manual,33.54,998,67.04,5,321752.94
Honda,6,120000,Individual,Petrol,Manual,18.0,1198,86.7,5,322880.12
Mercedes-Benz,5,25000,Individual,Diesel,Automatic,19.27,2143,170.0,5,2509534.2
Hyundai,6,75000,Dealer,Diesel,Manual,24.0,1120,70.0,5,408409.38
Hyundai,4,39000,Dealer,Petrol,Manual,18.6,1197,81.86,5,600295.9
Mahindra,6,40000,Dealer,Diesel,Manual,15.4,1997,120.0,7,947067.3
Renault,5,26957,Dealer,Petrol,Manual,25.17,799,53.3,5,314545.1
Maruti,15,54171,Dealer,Petrol,Manual,19.7,796,46.3,5,111242.875
Maruti,4,50000,Dealer,Diesel,Manual,28.4,1248,74.0,5,650908.9
Hyundai,3,36000,Dealer,Petrol,Manual,18.9,1197,81.86,5,535163.56
Maruti,4,23200,Dealer,Petrol,Manual,21.4,1197,83.1,5,620616.6
Honda,6,25000,Individual,Petrol,Manual,18.0,1198,86.7,5,466205.7
Mahindra,3,32707,Dealer,Diesel,Manual,16.55,2498,105.0,7,879543.56
Renault,5,25000,Individual,Petrol,Manual,25.17,799,53.3,5,287582.7
Honda,5,56000,Dealer,Petrol,Automatic,12.0,2354,187.4,5,1496554.4
Toyota,7,52000,Dealer,Diesel,Manual,12.99,2494,100.6,7,908341.3
Toyota,6,73000,Dealer,Diesel,Manual,12.99,2494,100.6,8,1089311.4
Hyundai,2,5400,Dealer,Petrol,Manual,18.27,998,118.35,5,1011237.0
Ford,7,60000,Individual,Diesel,Manual,20.0,1399,68.05,5,311113.97
Maruti,9,48000,Individual,Diesel,Manual,22.9,1248,74.0,5,394113.4
Maruti,3,15000,Individual,Petrol,Manual,21.63,998,67.0,5,421910.9
Maruti,5,120000,Individual,Diesel,Manual,24.3,1248,88.5,5,709796.8
Maruti,6,70000,Individual,Petrol,Manual,22.74,796,47.3,5,233692.31
Mahindra,6,64000,Dealer,Diesel,Manual,16.55,2498,105.0,7,732837.5
Mercedes-Benz,15,100000,Dealer,Diesel,Manual,15.8,2148,170.0,5,682190.94
Renault,2,5000,Individual,Petrol,Manual,25.17,799,53.3,5,364347.2
Maruti,7,35000,Individual,Diesel,Manual,23.4,1248,74.0,5,513554.16
Tata,2,10000,Individual,Petrol,Automatic,17.0,1198,108.5,5,835818.94
Renault,4,54000,Dealer,Petrol,Automatic,24.04,999,67.0,5,381207.56
Maruti,5,54000,Dealer,Diesel,Manual,28.4,1248,74.0,5,535948.56
Maruti,14,60235,Dealer,Petrol,Manual,19.7,796,46.3,5,130087.16
Honda,4,27880,Dealer,Petrol,Automatic,18.4,1498,119.3,5,1066206.6
Hyundai,6,72600,Individual,Petrol,Manual,17.01,1591,121.4,5,655820.1
Maruti,14,39000,Dealer,Petrol,Manual,21.79,998,67.05,5,118375.94
Hyundai,3,40000,Individual,Petrol,Manual,18.9,1197,81.86,5,509196.22
Mercedes-Benz,12,67000,Dealer,Petrol,Automatic,10.13,3498,364.9,5,1079181.2
Ford,2,19338,Trustmark Dealer,Petrol,Manual,15.9,1496,120.69,5,905247.94
Toyota,7,162000,Individual,Diesel,Manual,12.99,2494,100.6,7,868157.44
Hyundai,3,30000,Dealer,Petrol,Manual,18.6,1197,81.86,5,628394.75
Maruti,5,33000,Dealer,Petrol,Automatic,19.12,1373,91.1,5,696386.75
Skoda,12,83546,Dealer,Petrol,Automatic,13.7,1798,157.75,5,389228.5
Mahindra,9,170000,Individual,Diesel,Manual,12.05,2179,120.0,8,519831.3
Toyota,3,18000,Individual,Diesel,Manual,13.68,2393,147.8,8,1782999.9
Maruti,10,100000,Individual,Diesel,Manual,17.8,1248,75.0,5,301060.06
Hyundai,8,130000,Individual,Diesel,Manual,21.9,1396,88.76,5,377037.34
Honda,13,90000,Individual,Petrol,Automatic,12.9,1799,130.0,5,338732.94
Toyota,4,90000,Dealer,Diesel,Automatic,11.36,2755,171.5,7,1708964.0
Toyota,8,140000,Individual,Diesel,Manual,12.99,2494,100.0,7,799889.25
Renault,7,56000,Dealer,Diesel,Manual,20.45,1461,83.8,5,502102.78
Maruti,4,34000,Dealer,Petrol,Manual,20.73,1373,91.1,5,747020.7
Hyundai,7,15000,Individual,Petrol,Manual,18.9,1197,82.0,5,448414.88
Honda,3,29000,Dealer,Petrol,Manual,17.4,1497,117.6,5,944081.56
Maruti,6,60000,Individual,Diesel,Manual,25.2,1248,74.0,5,487308.12
Maruti,2,35000,Dealer,Petrol,Automatic,23.1,998,67.04,5,506358.47
Mercedes-Benz,3,28000,Dealer,Petrol,Automatic,8.9,2996,333.0,7,7012584.0
Maruti,3,37650,Dealer,Petrol,Manual,21.79,998,67.05,5,435320.03
Maruti,4,15000,Dealer,Petrol,Manual,20.89,1197,81.8,5,522727.1
Hyundai,3,22000,Dealer,Petrol,Manual,17.0,1591,121.3,5,954364.2
Mercedes-Benz,3,22000,Dealer,Diesel,Automatic,10.0,2148,170.0,5,4376931.5
Maruti,6,47900,Dealer,Petrol,Manual,20.85,1197,83.14,5,500147.2
Honda,6,45000,Dealer,Diesel,Manual,26.0,1498,98.6,5,625840.44
Mercedes-Benz,9,86500,Dealer,Diesel,Automatic,14.21,2143,203.0,5,1316580.9
Ford,3,57350,Individual,Diesel,Manual,25.83,1498,99.0,5,592850.3
Toyota,6,200000,Individual,Diesel,Manual,12.99,2494,100.6,8,1043848.75
Mahindra,5,38000,Dealer,Petrol,Manual,18.15,1198,82.0,6,431840.06
Mahindra,9,100000,Individual,Diesel,Manual,15.96,2523,62.1,7,409373.3
Honda,4,45000,Dealer,Petrol,Automatic,15.5,1198,86.7,5,581089.7
Skoda,6,40418,Dealer,Petrol,Automatic,14.3,1598,103.52,5,589068.06
Hyundai,11,60000,Individual,Petrol,Manual,17.0,1197,80.0,5,272235.2
Hyundai,4,45000,Individual,Diesel,Manual,24.0,1186,73.97,5,487618.66
Hyundai,6,120000,Individual,Diesel,Manual,22.54,1396,88.73,5,571947.6
Skoda,7,86900,Dealer,Diesel,Automatic,19.3,1968,141.0,5,1123113.1
Maruti,2,15000,Individual,Petrol,Manual,21.21,1197,81.8,5,624851.06
Maruti,6,47000,Dealer,Petrol,Manual,20.85,1197,83.14,5,500147.2
Toyota,12,220000,Individual,Diesel,Manual,12.8,2494,102.0,8,493921.12
Maruti,5,50000,Individual,Diesel,Manual,24.3,1248,88.5,5,718868.75
Porsche,8,25000,Dealer,Diesel,Automatic,7.5,4806,394.3,4,6748362.5
Maruti,7,64000,Dealer,Diesel,Manual,26.21,1248,88.5,5,540031.56
Jeep,4,29000,Dealer,Diesel,Manual,17.1,1956,170.0,5,1562548.5
Hyundai,8,78125,Dealer,Petrol,Manual,17.1,1591,121.3,5,476695.6
Ford,3,53000,Individual,Diesel,Manual,23.0,1498,98.96,5,862085.94
Hyundai,9,57000,Dealer,Petrol,Manual,17.01,1591,121.3,5,417067.1
Maruti,6,28000,Dealer,Petrol,Manual,18.9,998,67.1,5,359676.47
Honda,13,100000,Individual,Petrol,Manual,17.7,1497,78.0,5,194087.81
Hyundai,4,19543,Individual,Petrol,Manual,13.0,1591,121.3,5,1051231.4
Tata,4,33000,Dealer,Diesel,Manual,27.28,1047,69.0,5,477059.88
Maruti,4,48000,Dealer,Diesel,Manual,28.09,1248,88.5,5,746560.6
Ford,9,50000,Individual,Diesel,Manual,20.0,1399,68.0,5,260551.36
Volkswagen,10,59526,Dealer,Diesel,Manual,20.54,1598,103.6,5,351402.53
Renault,3,10000,Individual,Petrol,Manual,23.01,999,67.0,5,364182.88
Toyota,5,125000,Dealer,Diesel,Manual,13.68,2393,147.51,8,1614098.4
Maruti,3,53000,Dealer,Diesel,Manual,24.3,1248,88.5,5,871155.56
Mahindra,10,31000,Dealer,Diesel,Manual,16.5,1493,70.0,7,400583.72
Volkswagen,9,62000,Dealer,Petrol,Manual,16.47,1198,73.9,5,304335.06
Hyundai,1,8268,Dealer,Petrol,Manual,20.3,1086,68.07,5,508824.84
Volkswagen,6,90000,Individual,Diesel,Manual,20.14,1498,88.8,5,468027.25
Honda,3,10000,Dealer,Petrol,Automatic,19.0,1199,88.76,5,722981.56
Honda,3,33000,Individual,Petrol,Manual,17.8,1198,86.7,5,557550.4
Maruti,6,65000,Dealer,Diesel,Manual,19.3,1248,73.9,5,532392.3
Audi,7,50500,Dealer,Diesel,Automatic,17.68,1968,174.33,5,1841007.6
Maruti,3,25000,Individual,Petrol,Manual,24.7,796,47.3,5,293187.66
Ford,9,74000,Dealer,Diesel,Manual,20.0,1399,68.05,5,255782.2
Maruti,10,70000,Individual,Petrol,Manual,16.1,1197,85.0,5,271309.9
Maruti,4,57000,Dealer,Diesel,Manual,27.39,1248,74.0,5,650455.94
Mahindra,11,199900,Individual,Diesel,Manual,13.6,2523,63.0,7,312411.47
Hyundai,5,53075,Dealer,Petrol,Automatic,17.1,1591,121.4,5,851230.1
Maruti,7,31692,Dealer,Petrol,Manual,20.51,998,67.04,5,327812.5
Hyundai,6,25000,Dealer,Diesel,Manual,22.54,1396,88.73,5,562118.94
Mahindra,8,75000,Individual,Diesel,Manual,15.96,2523,62.1,7,493151.6
Renault,4,36628,Dealer,Petrol,Manual,23.01,999,67.0,5,349544.2
Jaguar,10,45000,Individual,Diesel,Automatic,14.74,2993,270.9,5,2483288.8
BMW,2,10500,Dealer,Diesel,Automatic,22.48,1995,187.74,5,4848288.0
Maruti,9,32103,Dealer,Petrol,Manual,20.92,998,67.1,5,239987.83
Maruti,5,48782,Dealer,Diesel,Manual,20.77,1248,88.8,7,726677.7
Ford,3,50000,Individual,Petrol,Manual,19.0,1194,94.68,5,615494.56
Hyundai,7,75571,Dealer,Petrol,Manual,18.9,1197,81.86,5,417765.3
Audi,7,59000,Dealer,Diesel,Automatic,17.11,1968,174.33,5,1529501.0
Mahindra,5,70000,Individual,Diesel,Automatic,16.0,2179,140.0,7,1183307.4
Tata,5,17500,Individual,Diesel,Manual,27.28,1047,69.0,5,445664.2
Toyota,7,77349,Dealer,Diesel,Manual,12.99,2494,100.6,7,976012.9
Maruti,5,70000,Individual,Petrol,Manual,23.1,998,67.04,5,344900.03
Renault,6,80246,Dealer,Diesel,Manual,19.87,1461,83.8,5,589493.5
Maruti,12,35000,Individual,Petrol,Manual,19.7,796,46.3,5,141750.89
Maruti,10,20000,Individual,Petrol,Manual,19.7,796,46.3,5,173294.2
Maruti,8,71200,Dealer,Diesel,Manual,19.3,1248,73.9,5,480488.44
Maruti,4,19000,Dealer,Diesel,Manual,24.52,1248,88.5,7,880607.8
Toyota,5,50000,Dealer,Diesel,Manual,13.68,2393,147.51,7,1570635.6
Tata,3,41000,Dealer,Petrol,Manual,23.84,1199,84.0,5,452491.2
Volkswagen,8,55000,Dealer,Petrol,Manual,15.04,1598,103.6,5,399739.56
Hyundai,7,100000,Individual,Petrol,Manual,18.9,1197,82.0,5,357736.84
Maruti,6,76000,Dealer,Diesel,Manual,24.52,1248,88.5,7,728060.2
Toyota,10,68830,Dealer,Diesel,Manual,12.8,2494,102.0,7,623185.3
Maruti,7,50000,Individual,Petrol,Manual,18.6,1197,85.8,5,412145.97
Hyundai,3,28000,Individual,Diesel,Automatic,22.0,1582,126.2,5,1168881.4
Honda,13,60000,Individual,Petrol,Manual,17.0,1497,118.0,5,293643.78
Tata,2,42187,Dealer,Diesel,Manual,17.6,2179,153.86,7,1436209.9
Maruti,5,40000,Individual,Diesel,Manual,26.59,1248,74.0,5,589090.56
Hyundai,3,6752,Dealer,Petrol,Manual,20.3,1086,68.0,5,487802.38
Volkswagen,8,113414,Dealer,Diesel,Manual,20.54,1598,103.6,5,404577.34
Hyundai,5,43000,Dealer,Petrol,Automatic,14.8,1591,121.3,5,914098.44
Maruti,4,480000,Dealer,Diesel,Manual,28.09,1248,88.5,5,705469.6
Audi,8,68800,Dealer,Diesel,Automatic,17.68,1968,174.33,5,1689567.9
Mahindra,4,59170,Dealer,Diesel,Manual,16.5,1493,70.0,7,731382.44
Audi,6,72000,Dealer,Diesel,Automatic,12.07,2967,241.4,7,2757682.8
Mahindra,6,80000,Individual,Diesel,Manual,16.0,2179,140.0,7,915299.6
Hyundai,8,58000,Dealer,Diesel,Manual,22.32,1582,126.3,5,487840.53
Jaguar,8,50000,Dealer,Diesel,Automatic,16.36,2179,187.7,5,1874570.4
Maruti,9,120000,Individual,Diesel,Manual,19.3,1248,73.9,5,343910.75
Mahindra,7,76000,Individual,Diesel,Manual,15.1,2179,140.0,7,778462.06
Hyundai,5,70800,Dealer,Diesel,Manual,22.54,1396,88.73,5,626948.56
Hyundai,12,67000,Individual,Petrol,Manual,20.36,1197,78.9,5,203344.92
Maruti,7,30000,Individual,Petrol,Manual,20.51,998,67.04,5,310201.16
Ford,3,30000,Dealer,Diesel,Manual,23.0,1498,98.96,5,902350.1
Toyota,2,27000,Dealer,Diesel,Automatic,11.36,2755,171.5,8,1931948.2
Maruti,11,50000,Individual,Petrol,Manual,17.5,1197,85.8,5,290020.72
Mahindra,7,90000,Individual,Diesel,Manual,15.1,2179,140.0,7,753927.25
Hyundai,8,47000,Dealer,Petrol,Manual,17.0,1197,80.0,5,400111.03
Maruti,7,50900,Dealer,Diesel,Manual,19.3,1248,73.9,5,509680.1
Maruti,3,56000,Individual,Petrol,Manual,22.0,1197,81.8,5,573965.56
Maruti,4,63000,Individual,Diesel,Manual,24.52,1248,88.5,7,811780.94
Hyundai,2,9500,Dealer,Petrol,Manual,18.27,998,118.35,5,1011237.0
Ford,4,40000,Individual,Diesel,Manual,22.77,1498,98.59,5,832403.2
Maruti,8,97000,Individual,Petrol,Manual,18.6,1197,85.8,5,358006.8
Hyundai,8,43000,Individual,Petrol,Manual,18.9,1197,82.0,5,382975.94
Honda,5,57116,Dealer,Petrol,Manual,17.4,1497,117.3,5,685277.2
Hyundai,4,35000,Individual,Petrol,Manual,18.9,1197,81.86,5,493916.44
BMW,7,65000,Dealer,Diesel,Automatic,16.09,1995,184.0,5,1987722.4
Maruti,12,54000,Dealer,Petrol,Manual,16.1,1298,88.2,5,263585.22
Maruti,6,32900,Individual,Petrol,Manual,23.95,998,67.1,5,292628.97
Mahindra,8,40000,Individual,Diesel,Manual,14.0,2523,75.0,8,650168.1
Maruti,3,55000,Individual,Petrol,Manual,24.7,796,47.3,5,277773.25
Maruti,6,50000,Individual,CNG,Manual,30.46,796,47.3,5,251490.97
Maruti,11,99590,Individual,Diesel,Manual,17.8,1248,75.0,5,262096.02
Mahindra,2,10000,Individual,Diesel,Manual,15.1,2179,152.87,7,1569773.1
Maruti,5,36355,Dealer,Diesel,Manual,24.3,1248,88.5,5,724744.6
Ford,2,42000,Dealer,Diesel,Manual,23.0,1498,98.96,5,931554.25
Hyundai,4,100000,Individual,Petrol,Manual,18.6,1197,81.83,5,587762.8
Maruti,3,29000,Dealer,Petrol,Automatic,18.5,1197,83.14,5,662432.25
Honda,4,70000,Dealer,Diesel,Manual,26.0,1498,98.6,5,781596.06
Skoda,6,39900,Dealer,Petrol,Automatic,14.7,1798,177.5,5,1006130.0
Mercedes-Benz,11,84000,Dealer,Diesel,Automatic,13.5,2987,282.0,5,1800658.6
Hyundai,2,9000,Individual,Diesel,Manual,24.0,1186,73.97,5,614335.2
Maruti,2,18000,Dealer,Petrol,Manual,21.21,1197,81.8,5,654123.6
Renault,4,18000,Individual,Petrol,Manual,25.17,799,53.3,5,322038.75
Honda,2,10229,Dealer,Petrol,Manual,17.4,1497,117.6,5,1102599.8
Mahindra,3,47000,Dealer,Diesel,Manual,16.36,2179,140.0,7,1404681.8
Skoda,10,65000,Dealer,Diesel,Automatic,18.19,1968,174.5,5,526026.6
Maruti,5,65000,Dealer,Petrol,Manual,18.6,1197,85.8,5,476788.34
Hyundai,8,64000,Dealer,Petrol,Manual,17.92,1086,62.1,5,273608.16
Hyundai,11,64000,Dealer,Petrol,Manual,18.5,1197,80.0,5,280615.03
Hyundai,10,53541,Dealer,Petrol,Manual,18.5,1197,80.0,5,305739.28
Mahindra,2,12551,Dealer,Diesel,Manual,16.55,2498,105.0,6,1007354.1
Mercedes-Benz,8,60000,Individual,Diesel,Automatic,13.5,2987,282.0,5,2769651.2
Hyundai,10,50000,Individual,Diesel,Manual,23.0,1396,90.0,5,343992.1
Ford,9,60000,Individual,Diesel,Manual,13.1,2499,141.0,7,800962.56
Honda,5,70000,Dealer,Petrol,Manual,17.8,1497,117.3,5,682295.06
Renault,5,65000,Dealer,Diesel,Manual,19.6,1461,108.45,5,739118.6
Hyundai,6,68000,Dealer,Petrol,Manual,18.9,1197,82.0,5,433212.44
Maruti,6,107000,Individual,Diesel,Manual,25.2,1248,74.0,5,493837.3
Mercedes-Benz,6,37000,Dealer,Diesel,Automatic,14.84,2143,170.0,5,2269217.0
Renault,2,10000,Individual,Petrol,Manual,25.17,799,53.3,5,354742.75
Toyota,3,58000,Dealer,Diesel,Manual,13.68,2393,147.51,7,1722162.2
Hyundai,2,23700,Individual,Petrol,Manual,18.6,1197,81.86,5,637553.2
Toyota,12,104000,Individual,Diesel,Manual,12.8,2494,102.0,8,550563.0
Volkswagen,7,20000,Dealer,Petrol,Manual,16.47,1198,73.9,5,444652.53
Hyundai,9,42981,Dealer,Diesel,Automatic,22.32,1582,126.32,5,510926.94
Maruti,5,63328,Dealer,Diesel,Manual,26.59,1248,74.0,5,565748.06
Toyota,9,149000,Individual,Diesel,Manual,12.55,2982,168.5,7,1389083.6
Toyota,13,193000,Dealer,Diesel,Manual,12.8,2494,102.0,7,476233.94
Hyundai,9,70000,Individual,Petrol,Manual,17.0,1197,80.0,5,333465.12
Audi,8,131473,Dealer,Diesel,Automatic,11.8,2967,246.7,5,2742821.8
Maruti,4,64500,Dealer,Diesel,Manual,24.3,1248,88.5,5,782025.56
Mahindra,10,70000,Individual,Diesel,Manual,13.6,2523,63.0,7,348835.84
Hyundai,13,82000,Dealer,Petrol,Manual,20.36,1197,78.9,5,195358.22
Renault,7,80000,Individual,Diesel,Manual,19.01,1461,108.45,5,507417.62
Audi,9,23994,Dealer,Diesel,Automatic,17.11,1968,174.33,5,1345457.8
Hyundai,5,71000,Dealer,Diesel,Automatic,17.01,1582,126.2,5,1025166.3
Volkswagen,5,32967,Dealer,Petrol,Manual,16.2,1199,74.0,5,529662.6
Maruti,7,10000,Individual,Petrol,Manual,22.74,796,47.3,5,249293.84
Maruti,9,33700,Dealer,Petrol,Manual,20.92,998,67.1,5,239987.83
Honda,6,74995,Dealer,Petrol,Manual,17.4,1497,117.3,5,608744.0
Hyundai,5,110000,Individual,Diesel,Automatic,17.01,1582,126.2,5,1008738.5
Hyundai,2,25000,Individual,Diesel,Manual,23.7,1493,98.6,5,921709.0
Toyota,3,12000,Dealer,Petrol,Manual,17.1,1496,105.5,5,1056807.1
Maruti,3,40000,Individual,Petrol,Manual,22.0,1197,81.8,5,557861.5
Maruti,16,120000,Individual,Petrol,Manual,19.7,796,46.3,5,91277.97
Maruti,5,55000,Individual,Petrol,Manual,20.73,1373,91.1,5,631040.2
Maruti,2,10000,Dealer,Petrol,Automatic,19.56,1197,81.8,5,744048.0
Honda,13,80000,Individual,Petrol,Automatic,12.9,1799,130.0,5,257857.19
Maruti,3,4000,Individual,Petrol,Manual,22.0,1197,81.8,5,599955.3
Mercedes-Benz,7,35000,Dealer,Petrol,Automatic,13.0,2987,210.0,5,2534354.8
Maruti,15,90000,Individual,Petrol,Manual,18.9,998,67.1,5,100039.89
