brand,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price
Maruti,8,70000,Individual,Petrol,Manual,20.2,998,67.1,5,230000
Maruti,7,66250,Dealer,Petrol,Manual,23.26,1197,88.5,5,440000
Mercedes-Benz,4,70000,Dealer,Diesel,Automatic,14.94,2143,204,5,2700000
Hyundai,4,80000,Individual,Diesel,Manual,19.67,1582,126.2,5,1100000
Maruti,6,52000,Dealer,Petrol,Manual,20.4,1197,81.8,5,435000
Maruti,2,11000,Dealer,Petrol,Manual,21.01,1197,81.8,5,680000
Maruti,3,70000,Individual,Diesel,Manual,28.09,1248,88.5,5,725000
Mahindra,5,32000,Individual,Petrol,Manual,18.15,1198,82,6,385000
Hyundai,7,70000,Individual,Petrol,Manual,20.36,1197,78.9,5,220000
Maruti,11,80000,Individual,Petrol,Manual,19.7,796,46.3,5,170000
Toyota,5,32000,Individual,Petrol,Automatic,19.16,2487,214.5,5,2300000
Mahindra,6,110000,Individual,Diesel,Manual,15.1,2179,140,7,850000
Maruti,9,84000,Individual,Petrol,Manual,18.9,998,67.1,5,215000
Maruti,5,51000,Dealer,CNG,Manual,15.1,1196,73,5,291000
Renault,8,54000,Dealer,Diesel,Manual,19.64,1461,108.45,5,315000
Ford,1,90000,Individual,Diesel,Manual,21.7,1498,98.96,5,525000
Hyundai,9,64000,Individual,Petrol,Manual,18.5,1197,82.9,5,290000
Maruti,3,45455,Dealer,Petrol,Manual,18.9,998,67.1,5,425000
Honda,4,90000,Individual,Diesel,Manual,25.5,1498,98.6,5,835000
Hyundai,3,15000,Dealer,Petrol,Manual,18.6,1197,81.83,5,620000
Hyundai,2,5000,Individual,Petrol,Manual,20.3,1086,68,5,450000
Maruti,18,90000,Individual,Petrol,Manual,19.7,796,46.3,5,75000
Maruti,3,100000,Individual,Diesel,Manual,28.4,1248,74.02,5,900000
Maruti,8,50000,Dealer,Petrol,Manual,19.1,1197,85.8,5,375000
Maruti,5,51500,Dealer,Diesel,Manual,24.52,1248,88.5,7,650000
Hyundai,13,34698,Dealer,Petrol,Manual,17.92,1086,62.1,5,90000
Kia,2,6076,Dealer,Petrol,Manual,16.8,1497,113.4,5,1149000
Hyundai,11,74000,Dealer,Petrol,Manual,17.92,1086,62.1,5,265000
Maruti,7,46000,Individual,Petrol,Manual,17.5,1298,85.8,5,425000
Maruti,3,33000,Dealer,Petrol,Automatic,19.12,1373,91.1,5,945000
Honda,3,45178,Dealer,Petrol,Manual,18.7,1199,88.7,5,650000
Honda,8,80000,Individual,Diesel,Manual,25.8,1498,98.6,5,350000
Honda,8,55243,Dealer,Petrol,Manual,17,1497,118,5,560000
Datsun,6,61107,Dealer,Petrol,Manual,19.02,1198,67.05,5,350000
Maruti,3,29000,Dealer,Petrol,Manual,20.51,998,67.04,5,400000
Maruti,4,56000,Dealer,Diesel,Manual,24.3,1248,88.5,5,814000
Ford,5,53500,Individual,Diesel,Manual,25.83,1498,99,5,575000
Hyundai,1,2600,Individual,Petrol,Manual,18.27,998,118.35,5,950000
Ford,2,10370,Dealer,Petrol,Manual,17,1497,121.31,5,950000
Maruti,7,38000,Dealer,Petrol,Manual,17.5,1298,85.8,5,435000
Toyota,4,25000,Individual,Diesel,Manual,13.68,2393,147.8,8,1850000
Maruti,2,14000,Individual,Petrol,Automatic,21.21,1197,81.8,5,690000
Tata,3,26000,Individual,Diesel,Manual,24.7,1047,69,5,680000
Tata,14,60000,Individual,Diesel,Manual,13.93,2179,138.1,7,500000
Datsun,3,14000,Dealer,Petrol,Automatic,23,999,67,5,349000
Hyundai,7,90598,Dealer,Diesel,Manual,24,1120,70,5,365000
Datsun,1,15000,Individual,Petrol,Manual,19.02,1198,67.05,5,560000
Mahindra,3,22000,Individual,Petrol,Manual,18.15,1198,82,6,450000
Maruti,11,50000,Individual,Diesel,Manual,19.3,1248,73.9,5,300000
Maruti,5,10000,Individual,Petrol,Manual,17.5,1373,91.1,7,750000
Hyundai,8,20000,Individual,Petrol,Manual,19.81,1086,68.05,5,300000
Maruti,6,54500,Dealer,Petrol,Manual,23.26,1197,88.5,5,452000
Maruti,3,62000,Dealer,Diesel,Manual,24.3,1248,88.5,5,975000
Maruti,3,70000,Individual,Diesel,Automatic,28.4,1248,74.02,5,725000
Maruti,4,49000,Dealer,Diesel,Manual,19.3,1248,73.9,5,715000
Maruti,8,16000,Dealer,Petrol,Manual,20.51,998,67.04,5,299000
Maruti,2,15439,Dealer,Petrol,Manual,19.01,1462,103.26,7,980000
BMW,7,50000,Dealer,Diesel,Automatic,18.88,1995,184,5,1700000
Maruti,6,71000,Dealer,CNG,Manual,26.6,998,58.16,5,285000
Tata,4,40000,Individual,Petrol,Manual,23.84,1199,84,5,360000
Hyundai,4,29914,Trustmark Dealer,Petrol,Manual,18.6,1197,81.83,5,665000
Hyundai,1,13000,Dealer,Petrol,Manual,18.27,998,118.35,5,995000
Mahindra,10,130311,Dealer,Diesel,Manual,12.05,2179,120,9,385000
Ford,8,43000,Dealer,Petrol,Manual,15.6,1196,70,5,410000
Toyota,11,47000,Dealer,Petrol,Manual,13.4,2362,164.7,5,475000
Maruti,3,5917,Dealer,Petrol,Manual,23.95,998,67.05,5,371000
Jaguar,8,45000,Dealer,Diesel,Automatic,14.74,2993,270.9,5,1450000
Mahindra,5,80000,Individual,Diesel,Manual,16.5,1493,70,7,700000
Maruti,3,25000,Individual,Petrol,Manual,21.4,1197,83.1,5,700000
Maruti,4,54114,Dealer,Diesel,Manual,28.4,1248,74,5,596000
Maruti,7,85392,Dealer,Diesel,Manual,28.4,1248,74,5,450000
Maruti,5,44000,Dealer,Petrol,Automatic,20.51,998,67,5,340000
Maruti,16,96000,Dealer,Petrol,Manual,18.9,998,67.1,5,185000
Hyundai,10,64000,Dealer,Petrol,Manual,20.36,1197,78.9,5,235000
Maruti,8,67000,Dealer,CNG,Manual,32.52,998,58.33,5,260000
BMW,7,41000,Dealer,Diesel,Automatic,22.48,1995,187.74,5,1890000
Honda,3,19000,Dealer,Petrol,Manual,17.5,1199,88.7,5,825000
Maruti,6,70000,Individual,Petrol,Manual,20.73,1373,91.1,5,530000
Maruti,4,14000,Dealer,Petrol,Manual,20.4,1197,81.8,5,500000
Mahindra,9,63497,Individual,Diesel,Manual,15.96,2523,62.1,7,396000
Honda,6,70000,Dealer,Petrol,Automatic,11.1,2354,158.8,5,1185000
Mahindra,8,22000,Dealer,Diesel,Manual,15.96,2523,62.1,7,850000
Maruti,8,120000,Individual,Petrol,Manual,20.51,998,67.04,5,220000
Maruti,4,26000,Dealer,Petrol,Manual,20.73,1373,91.1,5,775000
Maruti,14,76366,Dealer,Petrol,Manual,19.7,796,46.3,5,185000
Maruti,5,50000,Individual,Diesel,Manual,24.52,1248,88.5,7,700000
Maruti,2,6000,Dealer,Diesel,Manual,24.3,1248,88.5,5,900000
Maruti,2,8401,Dealer,Petrol,Automatic,21.79,998,67.05,5,545000
Honda,4,48030,Dealer,Diesel,Manual,25.6,1498,97.9,5,1270000
Tata,3,24000,Dealer,Petrol,Manual,17,1198,108.5,5,750000
Volkswagen,4,77000,Individual,Diesel,Manual,20.14,1498,88,5,600000
Hyundai,3,5000,Individual,Petrol,Manual,18.6,1197,81.86,5,815000
Maruti,7,82500,Individual,Diesel,Manual,23.4,1248,74,5,425000
Hyundai,4,46139,Dealer,Diesel,Manual,24,1186,73.97,5,375000
Skoda,7,74571,Dealer,Diesel,Manual,20.5,1598,105,5,475000
Maruti,5,50000,Individual,Petrol,Manual,23.1,998,67.04,5,400000
Honda,6,58058,Dealer,Petrol,Manual,17.4,1497,117.3,5,500000
Maruti,1,10000,Individual,Petrol,Manual,20.65,1462,103.25,5,950000
Honda,8,121877,Dealer,Diesel,Manual,24.7,1498,98.63,5,425000
Honda,5,9999,Individual,Diesel,Manual,27.3,1498,98.6,5,800000
BMW,8,22000,Dealer,Diesel,Automatic,13.2,1995,170,5,1800000
Maruti,5,23774,Dealer,Petrol,Manual,23.95,998,67.05,5,335000
BMW,3,15000,Dealer,Diesel,Automatic,22.69,1995,187.74,5,3200000
Honda,5,10000,Individual,Petrol,Manual,18.7,1199,88.7,5,500000
Land Rover,6,40000,Individual,Diesel,Automatic,12.97,2179,187.7,5,5000000
Honda,4,20000,Individual,Petrol,Manual,17.5,1199,88.7,5,850000
Mercedes-Benz,9,74352,Dealer,Petrol,Automatic,11.74,1796,186,5,775000
Tata,3,110000,Individual,Petrol,Manual,23.84,1199,84,5,400000
Maruti,3,33000,Dealer,Diesel,Manual,28.09,1248,88.5,5,1000000
Tata,3,50000,Individual,Petrol,Manual,20.3,1199,84,5,410000
Maruti,5,37000,Dealer,Petrol,Manual,17.5,1373,91.1,7,695000
Maruti,6,30000,Individual,Petrol,Manual,20.85,1197,83.14,5,420000
Mercedes-Benz,8,153000,Dealer,Diesel,Automatic,12,2987,224,7,2600000
Maruti,2,7800,Dealer,Petrol,Manual,21.5,1197,81.8,5,545000
Honda,15,80000,Individual,Petrol,Manual,13.5,1799,130,5,150000
Hyundai,10,50000,Dealer,Petrol,Manual,20.36,1197,78.9,5,300000
Maruti,5,42000,Dealer,Diesel,Manual,24.52,1248,88.5,7,699000
Renault,7,180000,Individual,Diesel,Manual,20.45,1461,83.8,5,500000
Maruti,3,41000,Dealer,Petrol,Manual,21.63,998,67.04,5,400000
Maruti,4,3600,Individual,Petrol,Manual,24.7,796,47.3,5,318000
Hyundai,4,54000,Dealer,Petrol,Manual,18.6,1197,81.83,5,730000
Honda,11,90000,Individual,Petrol,Automatic,16.8,1497,118,5,328000
Maruti,9,67000,Dealer,Petrol,Manual,19.7,796,46.3,5,235000
Mahindra,6,47300,Dealer,Diesel,Manual,15.1,2179,140,7,745000
Ford,3,17000,Dealer,Diesel,Automatic,12.62,2198,158,7,2675000
Toyota,7,115000,Dealer,Diesel,Manual,12.99,2494,100,7,1025000
Mahindra,6,35000,Individual,Diesel,Manual,15.4,1997,120,7,850000
Maruti,13,100000,Individual,Petrol,Manual,19.7,796,46.3,5,150000
Honda,10,84470,Dealer,Petrol,Manual,16.8,1497,116.4,5,425000
BMW,7,40000,Individual,Diesel,Automatic,18.88,1995,184,5,2250000
Toyota,4,70000,Individual,Diesel,Manual,13.68,2393,147.8,7,1450000
Maruti,4,79315,Individual,Diesel,Manual,28.4,1248,74.02,5,720000
Maruti,7,69000,Dealer,CNG,Manual,33.54,998,67.04,5,349000
Audi,7,52100,Dealer,Diesel,Automatic,16.55,1968,140,5,1650000
Toyota,9,187031,Dealer,Diesel,Manual,12.99,2494,100,8,525000
Toyota,5,56000,Dealer,Diesel,Manual,13.68,2393,147.8,8,1526000
Hyundai,9,77000,Individual,Diesel,Manual,23,1396,90,5,359000
Volkswagen,4,25000,Individual,Petrol,Automatic,18.19,1197,103.5,5,850000
Mahindra,7,27000,Dealer,Diesel,Manual,16.55,2498,105,6,710000
Hyundai,8,52000,Dealer,Diesel,Automatic,21.3,1493,113.42,5,445000
Toyota,3,32000,Dealer,Diesel,Automatic,12.9,2755,174.5,7,2950000
Mahindra,5,25000,Individual,Petrol,Manual,18.15,1198,82,6,500000
Volkswagen,2,12600,Dealer,Petrol,Manual,16.2,1199,74,5,625000
Maruti,4,51000,Dealer,Diesel,Manual,26.59,1248,74,5,700000
BMW,5,22000,Dealer,Diesel,Automatic,16.77,2993,261.49,5,6100000
Maruti,2,10000,Individual,Diesel,Manual,28.4,1248,74.02,5,755000
Honda,3,60000,Dealer,Diesel,Manual,25.5,1498,98.6,5,800000
Hyundai,6,76000,Dealer,Diesel,Manual,19.67,1582,126.2,5,800000
Maruti,5,41944,Dealer,Petrol,Automatic,23.1,998,67.04,5,485000
Hyundai,2,15000,Individual,Petrol,Manual,18.9,1197,81.86,5,525000
Maruti,14,25000,Individual,Petrol,Manual,19.7,796,46.3,5,100000
Hyundai,6,45000,Dealer,Petrol,Manual,15.29,1591,121.3,5,875000
Maruti,9,90000,Individual,Petrol,Manual,17.5,1298,85.8,5,350000
Maruti,7,45075,Dealer,Petrol,Manual,22.74,796,47.3,5,255000
Toyota,11,140000,Dealer,Diesel,Manual,11.5,2982,171,7,1150000
Hyundai,4,27240,Dealer,Petrol,Manual,17.19,1197,81.86,5,642000
Hyundai,10,66000,Dealer,Petrol,Manual,20.36,1197,78.9,5,210000
Maruti,9,60000,Individual,Petrol,Manual,18.9,998,67.1,5,300000
Maruti,3,25000,Dealer,Diesel,Automatic,28.4,1248,74.02,5,870000
Hyundai,5,120000,Individual,Diesel,Automatic,16.38,1995,182.46,5,1680000
BMW,10,63500,Dealer,Diesel,Automatic,16.07,1995,181,4,1150000
Toyota,10,76325,Dealer,Diesel,Manual,12.8,2494,102,7,560000
Mahindra,7,92000,Dealer,Diesel,Manual,10.5,2609,120,7,595000
BMW,5,40000,Dealer,Diesel,Automatic,18.12,1995,190,5,3350000
Maruti,7,44000,Dealer,CNG,Manual,30.46,796,47.3,5,275000
Maruti,5,110000,Individual,Petrol,Manual,20.51,998,67.04,5,400000
Maruti,3,40000,Individual,Diesel,Manual,24.3,1248,88.5,5,810000
Honda,4,35000,Dealer,Petrol,Manual,17.5,1199,88.7,5,765000
Land Rover,5,104000,Individual,Diesel,Automatic,12.51,2179,187.7,7,2700000
Hyundai,4,40000,Dealer,Diesel,Manual,24,1120,70,5,395000
Renault,6,43719,Dealer,Petrol,Manual,22.3,799,53.26,5,245000
Mahindra,10,73625,Dealer,Diesel,Manual,13.6,2523,63,7,378000
Maruti,5,30000,Individual,Petrol,Manual,22.74,796,47.3,5,240000
Maruti,5,47350,Individual,Diesel,Manual,25.2,1248,74,5,640000
Maruti,5,52361,Dealer,Petrol,Manual,23.95,998,67.05,5,350000
Maruti,4,100000,Individual,Diesel,Manual,25.2,1248,74,5,620000
Honda,7,144000,Individual,Diesel,Manual,26,1498,98.6,5,410000
Honda,13,78000,Individual,Petrol,Manual,17,1497,118,5,350000
Maruti,10,48000,Dealer,Petrol,Manual,21.79,998,67.05,5,245000
Honda,6,90000,Individual,Petrol,Manual,18,1198,86.7,5,350000
Maruti,6,120000,Individual,Petrol,Manual,20.4,1197,81.8,5,555000
Maruti,8,58000,Dealer,Petrol,Manual,20.51,998,67.04,5,320000
Volkswagen,5,58000,Dealer,Petrol,Manual,16.2,1199,74,5,610000
Hyundai,4,32891,Dealer,Petrol,Manual,18.9,1197,82,5,450000
Ford,6,80000,Individual,Diesel,Manual,22.77,1498,98.59,5,585000
Maruti,6,62000,Dealer,CNG,Manual,15.1,1196,73,5,295000
Mini,3,10782,Dealer,Diesel,Automatic,19.19,1995,187.74,5,3000000
Mahindra,15,120000,Individual,Diesel,Manual,13.6,2523,63,7,240000
Tata,5,47227,Dealer,Diesel,Manual,14,2179,138.1,7,775000
Maruti,7,107000,Dealer,Diesel,Manual,23.4,1248,74,5,285000
Hyundai,3,54695,Dealer,Diesel,Manual,21.19,1396,88.73,5,790000
Hyundai,5,70000,Individual,Diesel,Manual,22.54,1396,88.73,5,680000
Toyota,8,98000,Individual,Diesel,Manual,12.8,2494,102,8,1000000
Toyota,8,108321,Dealer,Diesel,Automatic,12.55,2982,168.5,7,1750000
Maruti,5,65000,Dealer,Diesel,Manual,24.3,1248,88.5,5,620000
Hyundai,5,46861,Dealer,Petrol,Automatic,18.9,1197,82,5,571000
Hyundai,8,47000,Dealer,Petrol,Manual,20.36,1197,78.9,5,250000
Hyundai,7,33700,Dealer,Diesel,Manual,24,1120,70,5,450000
Maruti,1,10000,Dealer,Petrol,Manual,22,1197,81.8,5,640000
Ford,4,63000,Dealer,Diesel,Manual,23,1498,98.96,5,831000
Maruti,5,10000,Individual,Petrol,Manual,23.95,998,67.05,5,300000
Maruti,13,89430,Dealer,Petrol,Manual,18.9,1061,67,5,249000
Maruti,3,25000,Individual,Petrol,Manual,22,1197,81.8,5,650000
Hyundai,1,5600,Individual,Petrol,Manual,18.9,1197,81.86,5,580000
Maruti,3,78000,Dealer,CNG,Manual,26.08,1462,91.19,7,825000
Ford,4,50852,Dealer,Diesel,Manual,23,1498,98.96,5,780000
Hyundai,4,37903,Dealer,Petrol,Manual,18.9,1197,81.86,5,643000
Maruti,5,37208,Trustmark Dealer,CNG,Manual,33.54,998,67.04,5,365000
Honda,6,15000,Individual,Petrol,Manual,17.4,1497,117.3,5,1000000
Hyundai,4,9161,Trustmark Dealer,Petrol,Automatic,13,1591,121.3,5,1150000
Maruti,9,65000,Dealer,Petrol,Manual,18.9,998,67.1,5,265000
Honda,7,105000,Individual,Diesel,Manual,25.8,1498,98.6,5,420000
Maruti,6,37000,Dealer,Petrol,Manual,20.73,1373,91.1,5,575000
Hyundai,6,68486,Dealer,Petrol,Automatic,14.5,1797,147.5,5,760000
Volkswagen,5,80000,Dealer,Petrol,Automatic,17.21,1197,103.5,5,615000
Maruti,4,27001,Dealer,Petrol,Automatic,19.12,1373,91.1,5,845000
BMW,8,37000,Dealer,Diesel,Automatic,16.09,1995,184,5,2375000
Toyota,4,33000,Dealer,Diesel,Manual,13.68,2393,147.51,8,1725000
Hyundai,5,60000,Individual,Diesel,Manual,22.54,1396,88.73,5,630000
Hyundai,3,21000,Dealer,Petrol,Manual,18.6,1197,81.83,5,770000
Mahindra,4,90000,Individual,Diesel,Manual,15.96,2523,63,9,750000
Volkswagen,1,18489,Dealer,Petrol,Manual,18.24,999,108.62,5,700000
Volkswagen,6,46000,Dealer,Petrol,Manual,16.47,1198,74,5,491000
Renault,7,85000,Dealer,Diesel,Manual,19.6,1461,108.45,5,540000
Hyundai,9,65000,Dealer,Diesel,Manual,23.9,1582,126.2,5,475000
Mahindra,6,55496,Dealer,Diesel,Manual,15.4,2179,120,7,925000
Toyota,8,140305,Dealer,Diesel,Manual,11.5,2982,171,7,1375000
Ford,6,46000,Individual,Petrol,Manual,15.85,1499,110.4,5,700000
Maruti,5,52000,Dealer,Petrol,Manual,16.02,1373,93.7,7,615000
Honda,5,51000,Dealer,Petrol,Manual,17.8,1497,117.3,5,670000
Ford,3,21450,Dealer,Petrol,Manual,18.16,1196,86.8,5,585000
Honda,4,80000,Individual,Petrol,Manual,17.8,1198,86.7,5,440000
Maruti,9,90000,Individual,Petrol,Manual,18.6,1197,85.8,5,280000
Maruti,4,24000,Dealer,Diesel,Manual,24.3,1248,88.5,5,785000
Volkswagen,2,21000,Dealer,Diesel,Manual,20.14,1498,88,5,865000
Ford,4,32700,Individual,Petrol,Manual,18.16,1196,86.8,5,600000
Hyundai,5,50000,Individual,Diesel,Manual,19.67,1582,126.2,5,960000
Honda,7,69000,Dealer,Diesel,Manual,25.1,1498,98.6,5,550000
Maruti,6,40000,Individual,Petrol,Manual,20.51,998,67.04,5,400000
Mahindra,8,95000,Dealer,Diesel,Manual,15.1,2179,140,7,825000
Hyundai,5,96000,Individual,Diesel,Manual,19.67,1582,126.2,5,1100000
Maruti,7,57000,Dealer,Petrol,Manual,16.02,1373,93.7,7,525000
Hyundai,2,27000,Individual,Petrol,Manual,19.1,1368,98.6,5,950000
Skoda,7,76000,Dealer,Diesel,Manual,21.14,1498,103.52,5,510000
Skoda,6,59000,Dealer,Petrol,Manual,13.1,1798,157.75,5,795000
Honda,17,60000,Dealer,Petrol,Automatic,13.1,1997,141.1,5,525000
Hyundai,4,46000,Dealer,Petrol,Manual,18.9,1197,82,5,465000
Maruti,1,5000,Individual,Petrol,Manual,22.05,796,47.3,5,290000
Honda,7,27233,Dealer,Diesel,Manual,27.4,1498,98.63,5,465000
Mahindra,7,177000,Individual,Diesel,Manual,15.1,2179,140,7,550000
Skoda,3,16985,Dealer,Petrol,Automatic,15.1,1798,178,5,2190000
Tata,11,120000,Individual,Diesel,Manual,11.57,2179,138.1,7,200000
Maruti,12,26097,Dealer,Petrol,Manual,19.7,796,46.3,5,175000
Mahindra,6,85000,Dealer,Diesel,Manual,15.96,2523,62.1,7,649000
Maruti,7,72597,Trustmark Dealer,Petrol,Manual,18.6,1197,85.8,5,365000
Renault,8,110000,Individual,Diesel,Manual,20.45,1461,83.8,5,355000
BMW,8,75000,Dealer,Diesel,Automatic,18.88,1995,184,5,1100000
Mercedes-Benz,10,100000,Individual,Petrol,Manual,12.3,1796,185,5,950000
Renault,8,80000,Individual,Diesel,Manual,19.64,1461,108.45,5,367000
Maruti,3,50000,Individual,Diesel,Manual,28.09,1248,88.5,5,702000
Volkswagen,6,80000,Individual,Diesel,Manual,20.34,1498,103.2,5,600000
Maruti,6,31000,Dealer,Diesel,Manual,28.4,1248,74,5,630000
Honda,4,55000,Dealer,Petrol,Manual,17.8,1497,117.3,5,575000
Mercedes-Benz,5,40000,Dealer,Diesel,Automatic,11.3,2987,254.8,7,4700000
Hyundai,2,14000,Dealer,Diesel,Automatic,22,1582,126.2,5,1250000
Maruti,1,76165,Dealer,Diesel,Manual,19.3,1248,73.9,5,350000
Honda,5,45000,Dealer,Petrol,Manual,18,1198,86.7,5,550000
Toyota,4,43200,Individual,Diesel,Manual,14.24,2755,174.5,7,2450000
Maruti,5,30000,Individual,Diesel,Manual,24.52,1248,88.5,7,875000
BMW,11,106271,Dealer,Diesel,Automatic,17.05,1995,184,5,1150000
Hyundai,1,20000,Individual,Petrol,Manual,20.7,1197,81.86,5,650000
Maserati,5,9500,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000
Hyundai,5,50000,Dealer,Diesel,Automatic,17.01,1582,126.2,5,940000
Mahindra,4,60000,Individual,Diesel,Manual,21,1498,74.96,7,545000
Tata,4,110000,Individual,Diesel,Manual,17.6,2179,147.94,7,950000
Toyota,11,44000,Dealer,Diesel,Manual,12.8,2494,102,7,700000
BMW,7,66000,Dealer,Diesel,Automatic,16.09,1995,184,5,2195000
Hyundai,12,70000,Dealer,Diesel,Manual,16.8,1493,110,5,255000
Ford,10,66000,Dealer,Diesel,Manual,20,1399,68,5,310000
Mahindra,6,72500,Dealer,Diesel,Manual,15.1,2179,140,7,811000
BMW,9,72133,Dealer,Diesel,Automatic,16.73,2993,218,5,1675000
Maruti,3,110000,Individual,Diesel,Manual,28.4,1248,74,5,600000
Ford,2,22346,Dealer,Petrol,Manual,17,1497,121.36,5,955000
Tata,3,60000,Individual,Diesel,Manual,27.28,1047,69,5,425000
Honda,10,55000,Dealer,Petrol,Manual,16.9,1497,100,5,350000
Maruti,4,91000,Dealer,Diesel,Manual,28.4,1248,74,5,725000
Renault,5,20000,Individual,Petrol,Manual,25.17,799,53.3,5,300000
Maruti,9,95000,Dealer,CNG,Manual,26.6,998,58.16,5,190000
Hyundai,6,39000,Dealer,Petrol,Manual,17.01,1591,121.4,5,625000
Audi,8,28000,Dealer,Diesel,Automatic,12.07,2967,241.4,7,2650000
Maruti,8,275000,Individual,Diesel,Manual,22.9,1248,74,5,400000
Honda,15,55000,Dealer,Petrol,Manual,17.7,1497,78,5,120000
Maruti,8,38000,Dealer,Petrol,Manual,22.74,796,47.3,5,190000
Mahindra,7,110000,Individual,Diesel,Manual,12.05,2179,120,9,550000
Maruti,6,42000,Individual,Petrol,Manual,23.95,998,67.05,5,300000
Maruti,12,70000,Individual,Petrol,Manual,18.9,1061,67,5,134000
BMW,8,35000,Dealer,Diesel,Automatic,18.12,1995,190,5,1750000
Hyundai,2,5000,Individual,Petrol,Automatic,14.8,1591,121.3,5,1350000
Mahindra,7,120000,Individual,Diesel,Manual,15.1,2179,140,7,560000
Maruti,4,24000,Dealer,Petrol,Automatic,20.89,1197,81.8,5,545000
Maruti,7,48000,Dealer,Diesel,Manual,20.77,1248,88.76,7,570000
Honda,2,35000,Dealer,Petrol,Manual,17.8,1198,86.7,5,595000
Maruti,19,82000,Individual,Petrol,Manual,19.7,796,46.3,5,100000
Maruti,5,50000,Individual,Petrol,Manual,21.4,1197,83.1,5,575000
Honda,6,70000,Individual,Diesel,Manual,25.8,1498,98.6,5,480000
Maruti,7,34200,Individual,Petrol,Manual,16.02,1373,93.7,7,575000
Hyundai,7,70000,Dealer,Diesel,Manual,22.32,1582,126.32,5,475000
Maruti,6,28777,Dealer,Diesel,Manual,26.59,1248,74,5,475000
Maruti,4,60500,Individual,Diesel,Manual,19.3,1248,73.9,5,620000
BMW,6,70000,Individual,Diesel,Automatic,18.88,1995,184,5,1750000
Hyundai,4,25000,Individual,Petrol,Manual,18.6,1197,81.83,5,635000
Hyundai,4,14000,Individual,Petrol,Manual,18.6,1197,81.83,5,525000
Mahindra,5,76000,Dealer,Diesel,Manual,13.6,2523,63,9,590000
Maruti,6,15000,Individual,Diesel,Manual,26.59,1248,74,5,600000
Ford,11,110000,Individual,Diesel,Manual,20,1399,68,5,150000
Toyota,12,194532,Dealer,Diesel,Manual,12.8,2494,102,7,625000
Hyundai,4,35000,Individual,Petrol,Manual,18.6,1197,81.83,5,550000
Maruti,8,41000,Dealer,Petrol,Manual,16.02,1373,93.7,7,585000
Hyundai,6,112300,Individual,Petrol,Manual,18.6,1197,81.83,5,535000
Hyundai,7,40000,Dealer,Petrol,Manual,18.9,1197,82,5,495000
Honda,5,88099,Dealer,Petrol,Manual,17.4,1497,117.6,5,620000
Maruti,3,12500,Dealer,Petrol,Manual,21.4,1197,83.1,5,581000
Volkswagen,4,35000,Dealer,Petrol,Manual,16.2,1199,74,5,425000
Maruti,4,50000,Individual,Petrol,Manual,23.1,998,67.04,5,500000
Maruti,5,60000,Individual,Diesel,Manual,28.09,1248,88.5,5,710000
Hyundai,2,40000,Individual,Diesel,Manual,20.5,1582,126.2,5,1500000
Mahindra,3,17750,Dealer,Diesel,Automatic,16,2179,140,7,1675000
Maruti,2,30000,Dealer,Diesel,Automatic,28.4,1248,74,5,825000
Maruti,6,40000,Individual,Petrol,Automatic,20.51,998,67.04,5,450000
Maruti,4,80000,Individual,Diesel,Manual,25.2,1248,74,5,630000
Maruti,8,40000,Dealer,Petrol,Manual,20.51,998,67.04,5,395000
Volkswagen,10,49000,Dealer,Petrol,Manual,16.47,1198,73.9,5,285000
Ford,3,25358,Dealer,Diesel,Manual,21.7,1498,98.96,5,950000
Mahindra,6,50000,Individual,Diesel,Manual,15.4,2179,120,7,1000000
Maruti,6,60000,Individual,Diesel,Manual,26.59,1248,74,5,620000
Mahindra,2,36000,Dealer,Diesel,Automatic,12.05,2157,178.49,7,2950000
Maruti,5,100000,Individual,Diesel,Manual,27.39,1248,74,5,650000
Mercedes-Benz,10,58000,Dealer,Diesel,Automatic,14.94,2143,204,5,1090000
Hyundai,10,80292,Dealer,Petrol,Manual,20.36,1197,78.9,5,200000
Hyundai,4,75130,Dealer,Diesel,Manual,19.67,1582,126.2,5,1150000
Renault,3,21000,Dealer,Petrol,Automatic,24.04,999,67,5,450000
Hyundai,4,35000,Individual,Diesel,Manual,21.38,1396,88.7,5,890000
Hyundai,3,40000,Individual,Diesel,Manual,21.19,1396,88.76,5,630000
Maruti,2,50000,Individual,Petrol,Manual,21.21,1197,81.8,5,630000
Honda,11,90000,Individual,Petrol,Manual,17,1497,118,5,300000
Ford,11,67000,Dealer,Diesel,Manual,20,1399,68.05,5,275000
Maruti,5,25603,Dealer,Petrol,Manual,22.74,796,47.3,5,291000
Hyundai,12,130000,Individual,Petrol,Manual,20.36,1197,78.9,5,130000
Toyota,4,82000,Individual,Diesel,Manual,13.68,2393,147.8,7,1580000
Mahindra,2,22360,Dealer,Diesel,Automatic,15.1,2179,152.87,7,1475000
